num_ponto,ponto,latitude,longitude,distancia_unicamp
1,"Avenida Gustavo Battistela, 706",-22.597077506362975,-47.369815078418526,6.815180516428481
2,"Avenida Gustavo Battistela, 926",-22.59929490874741,-47.36947162069703,6.986892208745171
3,Rua Salvador Carlos,-22.5938322,-47.3743353,6.22844387424792
4,"Rua Áustria, 831-893",-22.595379,-47.3739414,6.36015151924082
5,"Rua Áustria, 1-337",-22.595379,-47.3739414,6.36015151924082
6,"Rua Luís Cagnin, 169-229",-22.5915832,-47.3781908,5.760725156679772
7,"Rua Mario Ferraz, 202-362",-22.5904454,-47.3770036,5.791633008096853
8,"Rua Olívia P. B Pinho, 104",-22.589627980897358,-47.37226183781522,6.160222129312942
9,"Rua Olívia P. B Pinho, 190-288",-22.589164199194943,-47.37203482476265,6.155106331169972
10,"Via Luís Varga, 862 (Rapidão)",-22.58396569407025,-47.3753970646546,5.581254477034467
11,"Via Luís Varga, 7706-7762",-22.5562967,-47.3822,4.36192244050022
12,"Via Luís Varga, 7325-7375  (Rapidão)",-22.578725025805046,-47.37688560683955,5.209334139582543
13,"Via Luís Varga, 6538-6760",-22.5562967,-47.3822,4.36192244050022
14,"Rua Ângelo Bortoloto, 176-196",-22.5750261,-47.3817077,4.604251652104382
15,"Rua Jornalista Archimio De Barros, 386",-22.5748843,-47.3799965,4.766777453423422
16,"Rua Oto Frederico Bürger, 381-419",-22.5730925,-47.3811522,4.596123982663776
17,"Rua Jaime Camargo, 365",-22.5716828,-47.3887461,3.80248266122766
18,"Rua Ana Piccin De Gaspari, 231",-22.5721416,-47.3914148,3.5561936540538865
19,"Rua Doutor Olegário Tolêdo Barros, 275",-22.5687839,-47.3944076,3.1560205175386056
20,"Rua João Batista Wiss, 2-28",-22.5693233,-47.3911313,3.497490666635299
21,Terminal Central De Limeira,-22.5670963,-47.3978312,2.7708203575057833
22,Fórum,-22.56596375,-47.4177745638925,0.7989369781267014
23,"Rua Alferes Franco, 764",-22.5645915,-47.4056871,1.9255647491908303
24,"Rua Alferes Franco, 1060",-22.5645915,-47.4056871,1.9255647491908303
25,Caixa Federal,-22.5706135,-47.4099657,1.7527243896017448
26,"Avenida Tenente Aviador Eli Horta Barbosa, 1-63",-22.573507753743584,-47.413885179526666,1.6668158346425843
27,"Avenida Comendador Agostinho Prada, 2510",-22.5725271,-47.4119383,1.7247075029862897
28,"Avenida Comendador Agostinho Prada, 4261-4381",-22.5725271,-47.4119383,1.7247075029862897
29,"Avenida José Da Anunciação Fiorentine, 385-447",-22.5767949,-47.4256766,1.65843951897914
30,"Avenida José Da Anunciação Fiorentine, 53-211",-22.574377,-47.4237639,1.3841997653126366
31,"Rua Profª. Anita Concília B.C. Dos Santos, 399-479",-22.5719061,-47.4209889,1.1574418441067595
32,"Rua Profª. Anita Concília B.C. Dos Santos, 305",-22.5719061,-47.4209889,1.1574418441067595
33,"Rua Profª. Anita Concília B.C. Dos Santos, 29-87",-22.5719061,-47.4209889,1.1574418441067595
34,"Rua Zaíra Ometo, 724-754",-22.5691447,-47.4175522,1.0542173858019752
35,"Rua Professor Estevan Lange Adrien, 202-246",-22.568054,-47.4188584,0.8755552991217488
36,"Rua Professor Estevan Lange Adrien, 721",-22.568054,-47.4188584,0.8755552991217488
37,"Rua Edmundo Brito Mugnaine, 2-60",-22.5713733,-47.428049,1.1236930198039794
