num_ponto,ponto,latitude,longitude,distancia_unicamp
1,"Avenida Jaime Cheque, 962-1000",-22.5640368,-47.4520294,2.874129459669936
2,"Avenida Jaime Cheque, 1088-1116",-22.5640368,-47.4520294,2.874129459669936
3,"Avenida Jaime Cheque, 1246-1286",-22.5640368,-47.4520294,2.874129459669936
4,"Avenida Carlos Zaccaria, 1207",-22.5648874,-47.4436683,2.0316978244267063
5,"Avenida Dos Expedicionários, 349",-22.5666996,-47.447743,2.481339615380435
6,"Rua Alderico Wissel Barbosa, 43",-22.5667411,-47.4465622,2.3639200340250035
7,"Avenida Frei João Das Mercês, 209",-22.5657435,-47.4439323,2.075912729046526
8,"Avenida Frei João Das Mercês, 59",-22.5657435,-47.4439323,2.075912729046526
9,"Avenida Carlos Zaccaria, 1-39",-22.5648874,-47.4436683,2.0316978244267063
10,"Rua Professor Rui Côrte Brilho, 180-260",-22.56564041285834,-47.43891425353376,1.5714032336391643
11,"Rua Professor Rui Côrte Brilho, 816-880",-22.561309140844312,-47.435968875963894,1.214076974875206
12,"Rua Oscár Vargas, 17-87",-22.5613776,-47.4359337,1.2100893135725286
13,"Rua Oswaldo Bertolini, 505",-22.5609501,-47.4286249,0.468614156185795
14,"Praça Primeiro De Maio, 112-146",-22.5574162,-47.4298291,0.7630128768455741
15,"Avenida Cônego Manoel Alves, 775",-22.5476247,-47.4496221,3.0562500155122945
16,"Norte Avenida Doutor Fabrício Vampré, 975-991",-22.55915604605529,-47.42288398493309,0.3301445268512904
17,"Norte Avenida Doutor Fabrício Vampré, 685",-22.55859193513618,-47.42015416136711,0.5516846598680152
18,"Norte Avenida Doutor Fabrício Vampré, 131-181",-22.560786383208978,-47.41556288999053,0.8946424006785694
19,"Avenida Maria Buzolin, 785",-22.5597663,-47.4138118,1.0919247616678345
20,"Rua Capitão Francisco Sérgio De Toledo, 145-207",-22.558166810684092,-47.412796739235525,1.2410923724029954
21,Nosso Clube,-22.558720436605455,-47.409808033403905,1.5191859380843056
22,Medical B/C,-22.5589578,-47.40714300236351,1.7820556955928961
23,"Rua Barão De Campinas, 1027",-22.5650934,-47.3985764,2.657278214505078
24,Escola Brasil - Praça José Bonifácio B/C,-22.561011950736074,-47.40396744752847,2.08119559459538
25,"Rua Barão De Campinas, 301",-22.5650934,-47.3985764,2.657278214505078
26,Terminal Central De Limeira,-22.5670963,-47.3978312,2.7708203575057833
27,Supermercado Covabra,-22.569306949999998,-47.39910528406256,2.7068160034620576
28,Paraíso Dos Animais,-22.57063507415941,-47.39858487448864,2.805203009567229
29,"Rua João Guilherme, 57",-22.5699327,-47.3991685,2.722510659704878
30,"Rua Professora Ceci Barbosa Neves Estéfano, 324-398",-22.5741447,-47.3953501,3.2612231778858933
31,"Rua Ana Piccin De Gaspari, 170",-22.5721416,-47.3914148,3.5561936540538865
32,"Rua Jaime Camargo, 366",-22.5716828,-47.3887461,3.80248266122766
33,"Rua Jaime Camargo, 632-674",-22.5721447,-47.3847502,4.21150120130322
34,"Rua Oto Frederico Bürger, 366  (Rapidão)",-22.57311315203243,-47.38094964774555,4.61680021021645
35,"Rua Jornalista Archimio De Barros, 345",-22.5748843,-47.3799965,4.766777453423422
36,"Rua Maria Lopes Glória, 374-426",-22.5748843,-47.3799965,4.766777453423422
37,"Avenida Arlinda Abreu Ribeiro, 702-810",-22.5726389,-47.3733357,5.363165520632642
38,"Rua Doná Maria Angélica Vergueiro, 56",-22.5747621,-47.3749083,5.264328900422591
39,"Rua Presidente Getúlio Vargas Cidade De Limeira, 420",-22.57226405591138,-47.37524215870534,5.162778403471945
40,"Rua Placidina Ferreira Braga, 420",-22.570290177420716,-47.37563854160362,5.078499715661486
41,"Rua Doutor Ademar Pereira De Barros, 1102",-22.5763309,-47.3720528,5.594744846673886
42,"Avenida Higino De Barros Camargo, 421",-22.5682983,-47.3723473,5.37809780381267
43,"Avenida Higino De Barros Camargo, 595",-22.5682983,-47.3723473,5.37809780381267
44,"Avenida Higino De Barros Camargo, 843",-22.5682983,-47.3723473,5.37809780381267
45,Terminal Parque Hipolito,-22.566720476594224,-47.37013678604166,5.584104086299387
