num_ponto,ponto,latitude,longitude,distancia_unicamp
1,Shopping Center Limeira - Atacadão C/B,-22.533111140137375,-47.38589692123141,5.065452552478881
2,Shopping Center Limeira - Atacadão B/C,-22.533111140137375,-47.38589692123141,5.065452552478881
3,"Rua Henrique Jacobs, 72-130",-22.5399642,-47.3838737,4.804200500390388
4,"Rua Sebastiana Guidote Campos, 520-756",-22.535184828122883,-47.39354619993704,4.320919629831904
5,"Rua João Dierberger, 1100",-22.5402049,-47.3880998,4.419977097205517
6,"Rua Arariba, 967-1039",-22.5472796,-47.388634,3.997876519061297
7,"Rua Doutor José Carvalho Ferreira, 735",-22.5466912,-47.3940576,3.525625214570164
8,"Rua Doutor José Carvalho Ferreira, 585",-22.5466912,-47.3940576,3.525625214570164
9,"Rua Doutor José Carvalho Ferreira, 439",-22.5466912,-47.3940576,3.525625214570164
10,"Rua Doutor José Carvalho Ferreira, 259",-22.5466912,-47.3940576,3.525625214570164
11,"Rua Antônio Bagnoli, 62-110",-22.543097,-47.3937262,3.7603549642329965
12,"Rua Natalino Breda, 499",-22.5423991,-47.3975989,3.482950973820429
13,"Rua Natalino Breda, 189",-22.5423991,-47.3975989,3.482950973820429
14,"Rua Emílio Kuntz Busch, 229",-22.5444848,-47.3956235,3.5128119451377726
15,"Rua Emílio Kuntz Busch, 467",-22.5444848,-47.3956235,3.5128119451377726
16,"Rua Professor Paulo Chaves, 161-191",-22.5455818,-47.3984357,3.2048179155215117
17,"Rua Bento Vaz De Lima, 165-227",-22.5460935,-47.4013042,2.931541942777928
18,"Rua Mário Pizani, 357",-22.5464451,-47.4027605,2.788693231764982
19,"Rua Doutor Guilherme Malet Guimarães, 379",-22.5466516,-47.3979401,3.182718416804285
20,"Rua Doutor Guilherme Malet Guimarães, 131",-22.5466516,-47.3979401,3.182718416804285
21,"Rua Santa Lúcia, 675-791",-22.5500897,-47.3988217,2.916995475280765
22,"Rua Santa Lúcia, 483",-22.5500897,-47.3988217,2.916995475280765
23,"Rua Santa Lúcia, 199",-22.5500897,-47.3988217,2.916995475280765
24,"Avenida Souza Queiroz, 435",-22.5546261,-47.3995137,2.6613246962827226
25,"Rua Sete De Setembro, 104-118",-22.5607234,-47.4043043,2.04834516692504
26,"Rua Sete De Setembro, 333-373",-22.4885535,-47.216548,22.85217632812025
27,Escola Brasil - Praça José Bonifácio B/C,-22.561011950736074,-47.40396744752847,2.08119559459538
28,"Rua Barão De Campinas, 301",-22.5650934,-47.3985764,2.657278214505078
29,Terminal Central De Limeira,-22.5670963,-47.3978312,2.7708203575057833
30,Museu Major José Levy Sobrinho,-22.565439554677592,-47.40223138902325,2.291570626724112
31,"Rua Tiradentes, 1024",-22.5651746,-47.4009767,2.4141947224607097
32,"Rua Tiradentes, 1234",-22.5651746,-47.4009767,2.4141947224607097
33,Praça A. Mesquita,-23.540662,-46.642534,134.78176482192754
34,"Rua Alagoas, 240-256",-22.5774829,-47.4031615,2.767167935969519
35,"Rua Alagoas, 488",-22.5774829,-47.4031615,2.767167935969519
36,"Rua Joaquim Rodrigues De Oliveira, 708",-22.5837427,-47.4028593,3.2661649586579
37,"Rua Baía, 291",-22.579185520217507,-47.40550273140147,2.7131349267399694
38,"Avenida Doutor Lauro Corrêa Da Silva, 2050-2248",-22.5773004,-47.4082025,2.369628947567649
39,"Avenida Doutor Lauro Corrêa Da Silva, 2374",-22.5773004,-47.4082025,2.369628947567649
40,"Avenida Doutor Lauro Corrêa Da Silva, 3454-3650",-22.5773004,-47.4082025,2.369628947567649
41,"Avenida Doutor Lauro Corrêa Da Silva, 4102-4250",-22.6221325,-47.4270377,6.678369123174393
42,"Avenida Doutor Lauro Corrêa Da Silva, 2-42",-22.6149254,-47.4245991,5.8739573074658695
43,"Avenida Doutor Antônio De Luna, 1600-1760",-22.6147586,-47.4125893,5.9754203548734575
44,"Rua Lauro Camargo Silveira, 68-130",-22.60128404756533,-47.41869417354527,4.3995056743619285
45,"Rua Lauro Camargo Silveira, 198-260",-22.60281006184232,-47.41772937337915,4.580464934443289
46,"Rua Lauro Camargo Silveira, 460-524",-22.603844949096434,-47.41721446312992,4.701663578479631
47,"Rua Lauro Camargo Silveira, 723-787",-22.605725110526926,-47.41639531366791,4.920542793343227
48,"Rua Adílson Edgar Amigo, 707",-22.6097394,-47.4128193,5.4267670439774625
49,"Rua Lauro Camargo Silveira, 1294-1338",-22.61237459330822,-47.41464689857391,5.676627088221058
50,"Rua Sebastiao Camargo, 4502-4636",-22.6184255,-47.412006,6.385327385007627
51,"Rua Sebastiao Camargo, 4796-4914",-22.6184255,-47.412006,6.385327385007627
52,"Rua Augusto Guilherme Tolle, 49",-22.6171021,-47.4110511,6.262121451207719
53,"Rua Joaquim De Campos, 91",-22.6186657,-47.4108271,6.436181813622585
54,"Rua Augusto Antônio Coeli Geraldello, 332",-22.6176441,-47.4091478,6.365420367708971
55,"Rua Augusto Antônio Coeli Geraldello, 424-1742",-22.6203592,-47.4100667,6.636179864711999
56,"Rua Gilson Cesar Massola, 254",-22.6214046,-47.4121508,6.706373039241913
57,"Rua Gilson Cesar Massola, 382",-22.6214046,-47.4121508,6.706373039241913
58,Ponto Final Lagoa Nova,-22.61669789085583,-47.41288370093281,6.18024368933063
