num_ponto,ponto,latitude,longitude,distancia_unicamp
1,Shopping Center Limeira - Atacadão C/B,-22.533111140137375,-47.38589692123141,5.065452552478881
2,Shopping Center Limeira - Atacadão B/C,-22.533111140137375,-47.38589692123141,5.065452552478881
3,"Avenida Ambrósio Fumagali, 1535",-22.5374279,-47.3839949,4.9416379817917075
4,"Avenida Ambrósio Fumagali, 1343",-22.5374279,-47.3839949,4.9416379817917075
5,"Avenida Laranjeiras, 2077",-22.5373644,-47.3825697,5.068660966685392
6,"Avenida Laranjeiras, 1425",-22.5516684,-47.3929112,3.4093320974136256
7,"Avenida Laranjeiras, 869",-22.5382441,-47.3829617,4.982787513291094
8,"Avenida Laranjeiras, 495",-22.5382441,-47.3829617,4.982787513291094
9,"Avenida Laranjeiras, 29-279",-22.556329474264146,-47.3983617339372,2.7258409217287256
10,"Rua Sete De Setembro, 104-118",-22.5607234,-47.4043043,2.04834516692504
11,"Rua Sete De Setembro, 333-373",-22.4885535,-47.216548,22.85217632812025
12,Escola Brasil - Praça José Bonifácio B/C,-22.561011950736074,-47.40396744752847,2.08119559459538
13,"Rua Barão De Campinas, 301",-22.5650934,-47.3985764,2.657278214505078
14,Terminal Central De Limeira,-22.5670963,-47.3978312,2.7708203575057833
15,Supermercado Covabra,-22.569306949999998,-47.39910528406256,2.7068160034620576
16,Inss,-22.569341176363963,-47.400102804456175,2.6104517132659586
17,"Rua Presidente Prudente, 402-492",-22.5686189,-47.3989788,2.6971620038188853
18,"Rua Tiradentes, 1024",-22.5651746,-47.4009767,2.4141947224607097
19,"Rua Tiradentes, 1234",-22.5651746,-47.4009767,2.4141947224607097
20,Praça A. Mesquita,-23.540662,-46.642534,134.78176482192754
21,"Avenida Doutor Lauro Corrêa Da Silva, 2032-2100",-22.5773004,-47.4082025,2.369628947567649
22,"Rua Baía, 278-364",-22.579164906361118,-47.40570176534706,2.6970609352457853
23,"Rua Baía, 538",-22.5793954797264,-47.403170644416065,2.9033928710530676
24,"Rua Baía, 688",-22.579555003875733,-47.40191103656098,3.01249366514204
25,"Avenida Antonio Ometto, 844-900",-22.5789005,-47.4004927,3.0799620295306047
26,"Avenida Antonio Ometto, 1342-1348",-22.5789005,-47.4004927,3.0799620295306047
27,"Rua João Machado Gomes Júnior, 1420",-22.5737642,-47.4005312,2.7653069598388664
28,"Rua Doutor Wiliam Silva, 272-338",-22.587416360712517,-47.405740349124784,3.404579662091564
29,"Rua Joaquim Pompéu, 485",-22.589815291140397,-47.40639133517659,3.5936748854040053
30,"Rua Túlio Taques De Lemos, 198",-22.593225542290835,-47.406851046927166,3.9016040010957442
31,"Rua Jorge Salibe Sobrinho, 300",-22.595720764111352,-47.40846720107655,4.080699836896376
32,"Avenida Luís Cavinato, 384",-22.5429901,-47.3995622,3.2847063501401648
33,"Avenida Luís Cavinato, 71-107",-22.5429901,-47.3995622,3.2847063501401648
34,"Avenida Doutor Sebastião C. Calazans, 200",-22.6014762,-47.4065975,4.742678310112554
35,"Avenida Doutor Sebastião C. Calazans, 422-466",-22.6014762,-47.4065975,4.742678310112554
36,"Rua Professor Doutor Antônio Prince Rodrigues, 2662-2780",-22.6052838,-47.4097497,5.030001316594029
37,"Rua Três, 4086-4216 (Rapidão)",-22.607636425429487,-47.40858169404741,5.314498581076926
38,"Rua Ana Tumenas Tolle, 96 (Rapidão)",-22.605364601185745,-47.40640092572371,5.1505033309355595
39,"Rua Chico Mendes, 1585-1637",-22.6111969,-47.4099849,5.6526582859119
40,"Avenida Antônio Conselheiro, 746",-22.6109883,-47.4117914,5.585063569680814
41,"Avenida Antônio Conselheiro, 960",-22.6109883,-47.4117914,5.585063569680814
42,"Antonio Ferrari, 904",-22.5770169,-47.4140596,1.9728278066647185
43,"Antonio Ferrari, 1034-1130",-22.61583368445663,-47.41079646413807,6.130863470145947
44,"Antonio Ferrari, 1466",-22.5981528,-47.370336,6.840515856288114
45,"Avenida Doutor Antônio De Luna, 2431",-22.600326,-47.4172027,4.3171412362480215
46,"Rua Joaquim De Campos, 407",-22.6186657,-47.4108271,6.436181813622585
47,"Rua Sebastiao Camargo, 431",-22.6184255,-47.412006,6.385327385007627
48,"Rua Sebastiao Camargo, 79",-22.6184255,-47.412006,6.385327385007627
49,Ponto Final Odécio Degan,-22.61348469322839,-47.41544428007784,5.784448333292225
